T2M,RH2M,PS,datetime,hour,month,T2M_diff,T2M_roll_mean,T2M_roll_std,T2M_roll_dev,RH2M_diff,RH2M_roll_mean,RH2M_roll_std,RH2M_roll_dev,PS_diff,PS_roll_mean,PS_roll_std,PS_roll_dev
25.77,18.94,987.1,2025-03-08 09:00:00,9,3,6.129999999999999,20.02875,7.078518828423801,5.741250000000001,-12.529999999999998,31.012500000000003,14.69583326039578,-12.072500000000002,0.10000000000002274,985.1916666666667,1.2068344026348021,1.908333333333303
28.64,15.32,986.7,2025-03-08 10:00:00,10,3,2.870000000000001,20.07125,7.128961332053602,8.568750000000001,-3.620000000000001,31.120833333333334,14.564116390356391,-15.800833333333333,-0.39999999999997726,985.1458333333334,1.1213265306889002,1.5541666666666742
30.3,13.65,985.8,2025-03-08 11:00:00,11,3,1.6600000000000001,20.115416666666665,7.191246477892377,10.184583333333336,-1.67,31.20875,14.44667204418158,-17.558749999999996,-0.900000000000091,985.0875000000001,1.0435360038474293,0.7124999999998636
31.32,12.66,984.5,2025-03-08 12:00:00,12,3,1.0199999999999996,20.160416666666666,7.260403318038339,11.159583333333334,-0.9900000000000002,31.28916666666667,14.332643470084067,-18.62916666666667,-1.2999999999999545,985.0125000000002,1.0169487610646195,-0.5125000000001592
31.74,12.08,983.5,2025-03-08 13:00:00,13,3,0.41999999999999815,20.205833333333334,7.331929526373842,11.534166666666664,-0.5800000000000001,31.36208333333333,14.22542915350581,-19.282083333333333,-1.0,984.9500000000002,1.062810057072295,-1.4500000000001592
31.49,11.87,983.0,2025-03-08 14:00:00,14,3,-0.25,20.247916666666665,7.396082382008172,11.242083333333333,-0.21000000000000085,31.427083333333332,14.128286298481067,-19.55708333333333,-0.5,984.9041666666667,1.1230700031196468,-1.904166666666697
30.71,12.3,982.7,2025-03-08 15:00:00,15,3,-0.7799999999999976,20.285416666666666,7.448766445390365,10.424583333333334,0.4300000000000015,31.490000000000006,14.035445811601377,-19.190000000000005,-0.2999999999999545,984.8416666666666,1.2028649375531117,-2.141666666666538
28.37,17.61,982.7,2025-03-08 16:00:00,16,3,-2.34,20.32,7.485747617393118,8.05,5.309999999999999,31.544999999999998,13.975751982566976,-13.934999999999999,0.0,984.7874999999999,1.2698211103135781,-2.0874999999998636
23.31,30.96,983.1,2025-03-08 17:00:00,17,3,-5.060000000000002,20.36875,7.5019077646088155,2.94125,13.350000000000001,31.59125,13.971734918412915,-0.6312499999999979,0.39999999999997726,984.75,1.3068382022962646,-1.6499999999999773
22.19,32.28,983.7,2025-03-08 18:00:00,18,3,-1.1199999999999974,20.457083333333333,7.510713205969271,1.732916666666668,1.3200000000000003,31.623749999999998,13.972420602743247,0.6562500000000036,0.6000000000000227,984.7208333333333,1.3227044649028479,-1.0208333333332575
21.51,31.41,984.5,2025-03-08 19:00:00,19,3,-0.6799999999999997,20.56375,7.506556445795594,0.9462500000000027,-0.870000000000001,31.56625,13.970251876754546,-0.15625,0.7999999999999545,984.6958333333332,1.3208953375564954,-0.19583333333321207
21.29,29.86,985.2,2025-03-08 20:00:00,20,3,-0.22000000000000242,20.7025,7.4870869995701765,0.5874999999999986,-1.5500000000000007,31.391250000000003,13.96395991939244,-1.5312500000000036,0.7000000000000455,984.6875,1.3168844985926573,0.5125000000000455
21.08,28.44,985.6,2025-03-08 21:00:00,21,3,-0.21000000000000085,20.87125,7.4462440561319605,0.20874999999999844,-1.4199999999999982,31.095,13.947305178388188,-2.6549999999999976,0.39999999999997726,984.6916666666667,1.3197221929980472,0.908333333333303
21.75,25.91,985.8,2025-03-08 22:00:00,22,3,0.6700000000000017,21.104166666666668,7.3795987381587445,0.6458333333333321,-2.530000000000001,30.630416666666665,13.925658669665184,-4.720416666666665,0.1999999999999318,984.7125000000001,1.3336163648967345,1.0874999999998636
21.56,26.03,986.0,2025-03-08 23:00:00,23,3,-0.19000000000000128,21.365,7.27542498385176,0.19500000000000028,0.120000000000001,30.10291666666667,13.846644697688344,-4.072916666666668,0.20000000000004547,984.75,1.3574272340264062,1.25
20.25,27.74,985.7,2025-03-09 00:00:00,0,3,-1.3099999999999987,21.607916666666668,7.129319730440117,-1.357916666666668,1.7099999999999973,29.560833333333335,13.665174052459792,-1.8208333333333364,-0.2999999999999545,984.7833333333334,1.3710252167453583,0.9166666666666288
18.17,32.48,985.5,2025-03-09 01:00:00,1,3,-2.0799999999999983,21.802916666666665,6.959609233887196,-3.632916666666663,4.739999999999998,29.094166666666666,13.349636997723065,3.3858333333333306,-0.20000000000004547,984.8291666666668,1.3760305755873503,0.6708333333332348
17.28,34.44,985.4,2025-03-09 02:00:00,2,3,-0.8900000000000006,21.997083333333332,6.754250500154897,-4.717083333333331,1.9600000000000009,28.585833333333337,12.876359503288677,5.854166666666661,-0.10000000000002274,984.8874999999999,1.369008686105351,0.5125000000000455
15.61,38.92,985.3,2025-03-09 03:00:00,3,3,-1.6700000000000017,22.151666666666667,6.552556531724953,-6.541666666666668,4.480000000000004,28.16541666666667,12.333801198037648,10.754583333333333,-0.10000000000002274,984.9541666666665,1.3474546589750747,0.3458333333334167
14.26,42.17,985.5,2025-03-09 04:00:00,4,3,-1.3499999999999996,22.274166666666662,6.366082623640424,-8.014166666666663,3.25,27.815416666666668,11.776993038810584,14.354583333333334,0.20000000000004547,985.025,1.3286966480843885,0.47500000000002274
13.42,44.06,986.2,2025-03-09 05:00:00,5,3,-0.8399999999999999,22.387500000000003,6.172336073861961,-8.967500000000003,1.8900000000000006,27.464166666666667,11.116252072748635,16.595833333333335,0.7000000000000455,985.0999999999999,1.34261263798369,1.1000000000001364
14.21,44.14,987.2,2025-03-09 06:00:00,6,3,0.7900000000000009,22.482083333333332,6.020813161292287,-8.272083333333331,0.0799999999999983,27.22083333333333,10.65635956953982,16.91916666666667,1.0,985.1750000000001,1.408745973343673,2.0249999999999773
