T2M,RH2M,PS,datetime,is_anomaly,anomaly_type,hour,month,T2M_diff,T2M_roll_mean,T2M_roll_std,T2M_roll_dev,RH2M_diff,RH2M_roll_mean,RH2M_roll_std,RH2M_roll_dev,PS_diff,PS_roll_mean,PS_roll_std,PS_roll_dev
29.73,44.38,989.3,2024-11-07 13:00:00,0,normal,13,11,0.41000000000000014,23.854126731987524,5.578403110357216,5.875873268012477,-1.5499999999999972,69.32333333333334,18.315919819669876,-24.943333333333335,-0.8000000000000682,990.0875000000001,0.8517564970844173,-0.7875000000001364
29.92,43.17,988.9,2024-11-07 14:00:00,0,normal,14,11,0.19000000000000128,23.846626731987524,5.569754910856787,6.073373268012478,-1.2100000000000009,69.465,18.089142551842134,-26.295,-0.39999999999997726,990.0749999999999,0.8674049251870626,-1.1749999999999545
29.41,45.09,988.6,2024-11-07 15:00:00,0,normal,15,11,-0.5100000000000016,23.837043398654192,5.559541929720444,5.572956601345808,1.9200000000000017,69.60041666666666,17.884353977992642,-24.510416666666657,-0.2999999999999545,990.0625,0.8870137981745411,-1.4624999999999773
27.44,58.08,988.6,2024-11-07 16:00:00,0,normal,16,11,-1.9699999999999989,23.809960065320855,5.539469842090672,3.6300399346791465,12.989999999999995,69.88833333333334,17.62853779890813,-11.808333333333337,0.0,990.0458333333332,0.9112720047044643,-1.445833333333212
24.83,62.11,988.9,2024-11-07 17:00:00,0,normal,17,11,-2.610000000000003,23.751626731987525,5.520215506738251,1.0783732680124736,4.030000000000001,70.24333333333333,17.369945474787716,-8.133333333333326,0.2999999999999545,990.025,0.9321550532878272,-1.125
23.33,66.24,989.4,2024-11-07 18:00:00,0,normal,18,11,-1.5,23.691626731987526,5.51648993444553,-0.3616267319875277,4.1299999999999955,70.55833333333334,17.219023520934332,-4.318333333333342,0.5,990.0041666666666,0.9406192070363774,-0.6041666666666288
22.29,69.84,990.0,2024-11-07 19:00:00,0,normal,19,11,-1.0399999999999991,23.646210065320858,5.523649351479744,-1.3562100653208589,3.6000000000000085,70.78916666666666,17.168538191214346,-0.9491666666666561,0.6000000000000227,989.9958333333333,0.9396942918902397,0.0041666666667197205
21.45,73.78,990.3,2024-11-07 20:00:00,0,normal,20,11,-0.8399999999999999,23.61329339865419,5.534736384174047,-2.16329339865419,3.9399999999999977,70.98916666666666,17.174503579096633,2.790833333333339,0.2999999999999545,989.9875000000001,0.9359080686348819,0.3124999999998863
20.82,77.48,990.6,2024-11-07 21:00:00,0,normal,21,11,-0.629999999999999,22.817083333333333,4.328621107050587,-1.9970833333333324,3.700000000000003,71.17458333333333,17.221451481312073,6.305416666666673,0.3000000000000682,989.9958333333334,0.9406192070364511,0.6041666666666288
20.29,80.77,990.5,2024-11-07 22:00:00,0,normal,22,11,-0.5300000000000011,22.7975,4.339382093860806,-2.5075000000000003,3.289999999999992,71.34625000000001,17.29876542780104,9.423749999999984,-0.10000000000002274,990.0041666666666,0.9443098084764735,0.49583333333339397
19.81,83.59,990.2,2024-11-07 23:00:00,0,normal,23,11,-0.4800000000000004,22.78125,4.350248681047392,-2.9712500000000013,2.8200000000000074,71.49333333333333,17.390837584315932,12.096666666666678,-0.2999999999999545,990.0083333333333,0.9449714357507344,0.19166666666671972
19.39,85.85,990.0,2024-11-08 00:00:00,0,normal,0,11,-0.41999999999999815,22.76875,4.359937487086531,-3.37875,2.259999999999991,71.61416666666666,17.483727320411127,14.235833333333332,-0.20000000000004547,990.0166666666668,0.9439356400971058,-0.016666666666765195
18.99,88.06,989.7,2024-11-08 01:00:00,0,normal,1,11,-0.40000000000000213,22.758333333333336,4.369024034551746,-3.768333333333338,2.210000000000008,71.72416666666668,17.58239062655944,16.335833333333326,-0.2999999999999545,990.0250000000001,0.9400508773814753,-0.3250000000000455
18.59,90.62,989.3,2024-11-08 02:00:00,0,normal,2,11,-0.3999999999999986,22.74875,4.378280695412772,-4.158750000000001,2.5600000000000023,71.85333333333334,17.714369423097423,18.766666666666666,-0.40000000000009095,990.0250000000001,0.9400508773814753,-0.7250000000001364
18.17,93.54,989.0,2024-11-08 03:00:00,0,normal,3,11,-0.41999999999999815,22.739166666666666,4.388453145983311,-4.569166666666664,2.9200000000000017,72.01916666666666,17.904941974255244,21.520833333333343,-0.2999999999999545,990.0166666666668,0.9485305186547494,-1.0166666666667652
17.79,96.43,989.1,2024-11-08 04:00:00,0,normal,4,11,-0.38000000000000256,22.729583333333334,4.399444114259302,-4.939583333333335,2.8900000000000006,72.22416666666668,18.16409188641065,24.20583333333333,0.10000000000002274,990.0041666666666,0.9589301858536896,-0.9041666666665833
17.46,99.04,989.5,2024-11-08 05:00:00,0,normal,5,11,-0.3299999999999983,22.720833333333335,4.410140406585166,-5.260833333333334,2.6099999999999994,72.45083333333334,18.473738096967832,26.58916666666667,0.39999999999997726,989.9833333333332,0.9644402145434929,-0.4833333333332348
17.39,100.0,990.1,2024-11-08 06:00:00,0,normal,6,11,-0.07000000000000028,22.715,4.417391518315422,-5.324999999999999,0.9599999999999937,72.67375,18.782945505107143,27.32625,0.6000000000000227,989.9625000000001,0.9559027146591946,0.1374999999999318
19.39,89.89,990.8,2024-11-08 07:00:00,0,normal,7,11,2.0,22.725416666666664,4.408881332202914,-3.3354166666666636,-10.11,72.79,18.884472802900184,17.099999999999994,0.6999999999999318,989.9458333333333,0.936682010235539,0.8541666666666288
21.35,81.97,991.4,2024-11-08 08:00:00,0,normal,8,11,1.9600000000000009,22.75583333333333,4.396224582492142,-1.4058333333333302,-7.920000000000002,72.83375,18.905331388031865,9.136250000000004,0.6000000000000227,989.9333333333333,0.9139815746139955,1.466666666666697
24.91,66.81,991.6,2024-11-08 09:00:00,0,normal,9,11,3.5599999999999987,22.81583333333333,4.416176702382359,2.09416666666667,-15.159999999999997,72.72208333333334,18.933833755697876,-5.912083333333342,0.20000000000004547,989.9250000000001,0.8969755945870295,1.6749999999999545
27.9,53.99,991.3,2024-11-08 10:00:00,0,normal,10,11,2.9899999999999984,22.851249999999997,4.45484915325524,5.048750000000002,-12.82,72.7275,18.928220764359928,-18.737500000000004,-0.3000000000000682,989.9166666666666,0.8825194499860786,1.3833333333333258
29.19,49.44,990.7,2024-11-08 11:00:00,0,normal,11,11,1.2900000000000027,22.881666666666664,4.497101159700298,6.308333333333337,-4.550000000000004,72.75416666666668,18.893464229190705,-23.31416666666668,-0.599999999999909,989.9125,0.8783940384873882,0.7875000000000227
29.95,46.84,989.8,2024-11-08 12:00:00,0,normal,12,11,0.759999999999998,22.90791666666667,4.537969263473468,7.042083333333331,-2.5999999999999943,72.79208333333334,18.838123228585193,-25.952083333333334,-0.900000000000091,989.9,0.877744144100416,-0.10000000000002274
30.31,45.22,988.8,2024-11-08 13:00:00,0,normal,13,11,0.35999999999999943,22.932083333333335,4.577253761017808,7.377916666666664,-1.6200000000000045,72.82708333333333,18.78374215602569,-27.607083333333335,-1.0,989.8791666666666,0.8982975039992841,-1.0791666666666515
30.28,44.58,988.2,2024-11-08 14:00:00,0,normal,14,11,-0.029999999999997584,22.947083333333335,4.601674061324282,7.332916666666666,-0.6400000000000006,72.88583333333334,18.688916249470132,-28.30583333333334,-0.599999999999909,989.85,0.9417836915310596,-1.6499999999999773
29.72,46.58,987.8,2024-11-08 15:00:00,0,normal,15,11,-0.5600000000000023,22.959999999999997,4.620998386383029,6.760000000000002,2.0,72.94791666666667,18.594803617085333,-26.367916666666673,-0.40000000000009095,989.8166666666666,1.0002898130243354,-2.0166666666666515
28.13,56.72,987.7,2024-11-08 16:00:00,0,normal,16,11,-1.5899999999999999,22.98875,4.652124631494147,5.141249999999999,10.14,72.89125,18.644089706345536,-16.17125,-0.09999999999990905,989.7791666666667,1.0628015343163808,-2.0791666666666515
25.77,60.56,988.0,2024-11-08 17:00:00,0,normal,17,11,-2.3599999999999994,23.027916666666666,4.672213867914681,2.7420833333333334,3.8400000000000034,72.82666666666667,18.685698010642422,-12.266666666666666,0.2999999999999545,989.7416666666667,1.1100006527799833,-1.7416666666666742
23.94,67.38,988.6,2024-11-08 18:00:00,0,normal,18,11,-1.8299999999999983,23.05333333333333,4.675586609712792,0.8866666666666703,6.819999999999993,72.87416666666667,18.66966847628772,-5.494166666666672,0.6000000000000227,989.7083333333334,1.1324911618998448,-1.1083333333333485
22.72,73.03,989.2,2024-11-08 19:00:00,0,normal,19,11,-1.2200000000000024,23.071249999999996,4.673357709677991,-0.35124999999999673,5.650000000000006,73.00708333333334,18.65847994162126,0.022916666666660035,0.6000000000000227,989.6750000000001,1.1353030623476899,-0.47500000000002274
21.93,77.19,989.6,2024-11-08 20:00:00,0,normal,20,11,-0.7899999999999991,23.091250000000002,4.667140743259123,-1.1612500000000026,4.159999999999997,73.14916666666666,18.677595254549033,4.040833333333339,0.39999999999997726,989.6458333333334,1.1275132956122291,-0.04583333333334849
21.34,81.08,989.7,2024-11-08 21:00:00,0,normal,21,11,-0.5899999999999999,23.112916666666667,4.657335008785172,-1.7729166666666671,3.8900000000000006,73.29916666666666,18.72827551119396,7.780833333333334,0.10000000000002274,989.6083333333332,1.1092169845163407,0.09166666666681067
20.83,84.87,989.6,2024-11-08 22:00:00,0,normal,22,11,-0.5100000000000016,23.135416666666668,4.644390706672932,-2.3054166666666696,3.7900000000000063,73.47,18.81787009155414,11.400000000000006,-0.10000000000002274,989.5708333333333,1.0928539289605588,0.029166666666696983
20.32,88.73,989.3,2024-11-08 23:00:00,0,normal,23,11,-0.509999999999998,23.156666666666666,4.629657388644422,-2.836666666666666,3.8599999999999994,73.68416666666667,18.966714302938044,15.045833333333334,-0.3000000000000682,989.5333333333333,1.0857442514747222,-0.2333333333333485
19.82,92.58,989.1,2024-11-09 00:00:00,0,normal,0,11,-0.5,23.17458333333333,4.615256344255042,-3.3545833333333306,3.8499999999999943,73.96458333333334,19.202685043043285,18.61541666666666,-0.1999999999999318,989.4958333333334,1.084467076715853,-0.39583333333337123
19.33,96.05,988.9,2024-11-09 01:00:00,0,normal,1,11,-0.490000000000002,23.18875,4.602356969413721,-3.8587500000000006,3.469999999999999,74.2975,19.52425075108656,21.752499999999998,-0.20000000000004547,989.4625,1.0901984262496256,-0.5625
18.86,99.32,988.7,2024-11-09 02:00:00,0,normal,2,11,-0.46999999999999886,23.200000000000003,4.590942879380785,-4.340000000000003,3.269999999999996,74.66000000000001,19.91729006361711,24.659999999999982,-0.1999999999999318,989.4375,1.1009136521395153,-0.7374999999999545
18.44,100.0,988.7,2024-11-09 03:00:00,0,normal,3,11,-0.41999999999999815,23.211249999999996,4.578394737193727,-4.771249999999995,0.6800000000000068,74.92916666666667,20.224808897182104,25.070833333333326,0.0,989.4250000000001,1.1077788195057932,-0.7250000000000227
18.11,100.0,988.9,2024-11-09 04:00:00,0,normal,4,11,-0.33000000000000185,23.22458333333333,4.562358256682265,-5.114583333333332,0.0,75.07791666666667,20.402169956876538,24.922083333333333,0.1999999999999318,989.4166666666666,1.11107729412742,-0.5166666666666515
17.81,100.0,989.5,2024-11-09 05:00:00,0,normal,5,11,-0.3000000000000007,23.239166666666666,4.543651966029506,-5.429166666666667,0.0,75.11791666666666,20.452072070886945,24.88208333333334,0.6000000000000227,989.4166666666666,1.11107729412742,0.08333333333337123
17.72,100.0,990.4,2024-11-09 06:00:00,0,normal,6,11,-0.08999999999999986,23.252916666666664,4.525645261863757,-5.532916666666665,0.0,75.11791666666666,20.452072070886945,24.88208333333334,0.8999999999999773,989.4291666666667,1.1207447704458884,0.970833333333303
19.48,92.34,991.3,2024-11-09 07:00:00,0,normal,7,11,1.7600000000000016,23.256666666666664,4.522341319990205,-3.7766666666666637,-7.659999999999997,75.22,20.534956833991966,17.120000000000005,0.8999999999999773,989.4499999999999,1.151558490231156,1.8500000000000227
21.18,85.0,991.9,2024-11-09 08:00:00,0,normal,8,11,1.6999999999999993,23.249583333333334,4.525589540424959,-2.069583333333334,-7.340000000000003,75.34625,20.587507569756546,9.653750000000002,0.6000000000000227,989.4708333333334,1.1921770974923986,2.4291666666665606
24.23,71.64,992.1,2024-11-09 09:00:00,0,normal,9,11,3.0500000000000007,23.22125,4.5168624282404455,1.0087499999999991,-13.36,75.5475,20.523944076000188,-3.907499999999999,0.20000000000004547,989.4916666666667,1.234615471399822,2.6083333333333485
27.19,58.73,991.7,2024-11-09 10:00:00,0,normal,10,11,2.960000000000001,23.191666666666666,4.487113594037385,3.998333333333335,-12.910000000000004,75.74499999999999,20.329362786480758,-17.014999999999993,-0.39999999999997726,989.5083333333333,1.2624739916571852,2.1916666666667197
29.16,51.01,990.8,2024-11-09 11:00:00,0,normal,11,11,1.9699999999999989,23.190416666666664,4.485373794870183,5.969583333333336,-7.719999999999999,75.81041666666665,20.243381415247534,-24.800416666666656,-0.900000000000091,989.5124999999999,1.2667357913621864,1.2875000000000227
30.29,46.77,989.8,2024-11-09 12:00:00,0,normal,12,11,1.129999999999999,23.204583333333332,4.508130798579323,7.085416666666667,-4.239999999999995,75.80749999999999,20.24774152730429,-29.037499999999987,-1.0,989.5124999999999,1.2667357913621864,0.28750000000002274
30.82,44.73,988.9,2024-11-09 13:00:00,0,normal,13,11,0.5300000000000011,23.22583333333333,4.544138045846334,7.59416666666667,-2.0400000000000063,75.78708333333333,20.28014631607598,-31.05708333333333,-0.8999999999999773,989.5166666666668,1.2644526798621845,-0.6166666666667879
30.72,44.43,988.2,2024-11-09 14:00:00,0,normal,14,11,-0.10000000000000142,23.24416666666667,4.574620836429992,7.47583333333333,-0.29999999999999716,75.78083333333333,20.29020258682731,-31.350833333333334,-0.6999999999999318,989.5166666666668,1.2644526798621845,-1.3166666666667197
29.99,47.3,987.8,2024-11-09 15:00:00,0,normal,15,11,-0.7300000000000004,23.255416666666665,4.591539458770583,6.734583333333333,2.8699999999999974,75.81083333333333,20.245633971983615,-28.510833333333338,-0.40000000000009095,989.5166666666668,1.2644526798621845,-1.7166666666668107
27.63,60.47,987.6,2024-11-09 16:00:00,0,normal,16,11,-2.3599999999999994,23.234583333333333,4.569541865692537,4.395416666666666,13.170000000000002,75.96708333333333,20.10587875941777,-15.497083333333336,-0.1999999999999318,989.5124999999999,1.270847885361063,-1.912499999999909
24.99,64.61,987.9,2024-11-09 17:00:00,0,normal,17,11,-2.6400000000000006,23.202083333333334,4.55347070606724,1.7879166666666642,4.140000000000001,76.13583333333334,19.987591784962987,-11.525833333333338,0.2999999999999545,989.5083333333333,1.2761752184972368,-1.6083333333333485
23.68,68.65,988.5,2024-11-09 18:00:00,0,normal,18,11,-1.3099999999999987,23.191249999999997,4.551947803341535,0.4887500000000031,4.040000000000006,76.18875,19.965071524496526,-7.538749999999993,0.6000000000000227,989.5041666666667,1.2794289373380021,-1.0041666666667197
22.69,72.76,989.1,2024-11-09 19:00:00,0,normal,19,11,-0.9899999999999984,23.19,4.552086955690973,-0.5,4.109999999999999,76.1775,19.967004793778752,-3.4174999999999898,0.6000000000000227,989.5,1.2806248474478479,-0.39999999999997726
21.89,76.47,989.5,2024-11-09 20:00:00,0,normal,20,11,-0.8000000000000007,23.188333333333333,4.552575636662638,-1.298333333333332,3.7099999999999937,76.1475,19.965958257254666,0.3225000000000051,0.39999999999997726,989.4958333333333,1.28044800806209,0.0041666666667197205
21.26,79.74,989.6,2024-11-09 21:00:00,0,normal,21,11,-0.629999999999999,23.185,4.554016860444786,-1.9249999999999972,3.269999999999996,76.09166666666667,19.953434850141505,3.6483333333333263,0.10000000000002274,989.4916666666667,1.27991734330701,0.10833333333334849
20.67,83.05,989.4,2024-11-09 22:00:00,0,normal,22,11,-0.5899999999999999,23.17833333333333,4.5577298569872875,-2.5083333333333293,3.3100000000000023,76.01583333333333,19.922055926004262,7.034166666666664,-0.20000000000004547,989.4833333333332,1.279832416527209,-0.08333333333325754
20.1,86.41,989.2,2024-11-09 23:00:00,0,normal,23,11,-0.5700000000000003,23.169166666666666,4.5639455819893735,-3.069166666666664,3.3599999999999994,75.91916666666667,19.86322315380794,10.490833333333327,-0.1999999999999318,989.4791666666666,1.2806177743414175,-0.2791666666665833
19.55,89.81,989.1,2024-11-10 00:00:00,0,normal,0,11,-0.5500000000000007,23.15791666666667,4.572884142863885,-3.607916666666668,3.4000000000000057,75.80375,19.7700341563559,14.006250000000009,-0.10000000000002274,989.4791666666666,1.2806177743414175,-0.37916666666660603
19.07,92.74,989.0,2024-11-10 01:00:00,0,normal,1,11,-0.4800000000000004,23.14708333333333,4.582644460747658,-4.077083333333331,2.9299999999999926,75.66583333333334,19.63373005307708,17.074166666666656,-0.10000000000002274,989.4833333333332,1.2788128552457148,-0.4833333333332348
18.57,95.82,988.9,2024-11-10 02:00:00,0,normal,2,11,-0.5,23.135,4.5948061415318575,-4.565000000000001,3.0799999999999983,75.52,19.462648284878142,20.299999999999997,-0.10000000000002274,989.4916666666667,1.2741294271000976,-0.591666666666697
18.03,99.37,989.1,2024-11-10 03:00:00,0,normal,3,11,-0.5399999999999991,23.11791666666667,4.613744097958542,-5.087916666666668,3.5500000000000114,75.49375,19.428590723467323,23.87625,0.20000000000004547,989.5083333333332,1.265913200730894,-0.40833333333318933
17.52,100.0,989.4,2024-11-10 04:00:00,0,normal,4,11,-0.5100000000000016,23.093333333333334,4.643066515425412,-5.573333333333334,0.6299999999999955,75.49374999999999,19.428590723467323,24.50625000000001,0.2999999999999545,989.5291666666667,1.2595648546576366,-0.12916666666671972
17.13,100.0,989.9,2024-11-10 05:00:00,0,normal,5,11,-0.39000000000000057,23.064999999999998,4.6786471474597,-5.934999999999999,0.0,75.49374999999999,19.428590723467323,24.50625000000001,0.5,989.5458333333335,1.2618065608489533,0.3541666666665151
17.02,100.0,990.4,2024-11-10 06:00:00,0,normal,6,11,-0.10999999999999943,23.03583333333333,4.715453702793234,-6.01583333333333,0.0,75.49374999999999,19.428590723467323,24.50625000000001,0.5,989.5458333333332,1.2618065608489533,0.8541666666667425
18.96,91.35,991.0,2024-11-10 07:00:00,0,normal,7,11,1.9400000000000013,23.014166666666668,4.733661985936413,-4.054166666666667,-8.650000000000006,75.4525,19.392285389007043,15.897499999999994,0.6000000000000227,989.5333333333333,1.2450481626975194,1.466666666666697
21.15,80.12,991.4,2024-11-10 08:00:00,0,normal,8,11,2.1899999999999977,23.012916666666666,4.734171319218198,-1.862916666666667,-11.22999999999999,75.24916666666667,19.313247743603284,4.870833333333337,0.39999999999997726,989.5124999999999,1.2073371705446956,1.8875000000000455
23.76,68.53,991.5,2024-11-10 09:00:00,0,normal,9,11,2.610000000000003,22.99333333333333,4.729888009214189,0.7666666666666728,-11.590000000000003,75.11958333333334,19.348916940629067,-6.589583333333337,0.10000000000002274,989.4875000000001,1.1565738382737636,2.012499999999932
26.21,58.59,991.1,2024-11-10 10:00:00,0,normal,10,11,2.4499999999999993,22.9525,4.696192953964689,3.2575000000000003,-9.939999999999998,75.11375,19.354093334598446,-16.523749999999993,-0.39999999999997726,989.4625,1.1123076286581184,1.6375000000000455
28.4,65.5,984.4,2024-11-10 11:00:00,1,multivariate_inconsistency,11,11,2.1899999999999977,22.920833333333334,4.654896362425867,5.479166666666664,6.909999999999997,75.7175,18.787190883800285,-10.217500000000001,-6.7000000000000455,989.1958333333333,1.4830870174590305,-4.7958333333333485
30.16,41.18,989.4,2024-11-10 12:00:00,0,normal,12,11,1.7600000000000016,22.91541666666667,4.646015571261446,7.244583333333331,-24.32,75.48458333333333,19.19196570560004,-34.30458333333333,5.0,989.1791666666667,1.4782419542378251,0.22083333333330302
30.91,37.13,988.5,2024-11-10 13:00:00,0,normal,13,11,0.75,22.91916666666667,4.65270460538014,7.990833333333331,-4.049999999999997,75.16791666666667,19.77531244829109,-38.03791666666667,-0.8999999999999773,989.1624999999999,1.4837709010704314,-0.662499999999909
30.85,36.36,988.0,2024-11-10 14:00:00,0,normal,14,11,-0.05999999999999872,22.924583333333334,4.662247059618951,7.925416666666667,-0.7700000000000031,74.83166666666666,20.380051983264906,-38.471666666666664,-0.5,989.1541666666666,1.4899603632194245,-1.1541666666665833
30.23,38.58,987.8,2024-11-10 15:00:00,0,normal,15,11,-0.620000000000001,22.934583333333332,4.6782902666293165,7.295416666666668,2.219999999999999,74.46833333333333,20.961654777581195,-35.888333333333335,-0.20000000000004547,989.1541666666667,1.4899603632194245,-1.3541666666667425
28.87,45.5,987.8,2024-11-10 16:00:00,0,normal,16,11,-1.3599999999999994,22.98625,4.738855863106871,5.883750000000003,6.920000000000002,73.84458333333333,21.60904178290564,-28.344583333333333,0.0,989.1625,1.4814248428874959,-1.3625000000000682
27.5,45.37,988.1,2024-11-10 17:00:00,0,normal,17,11,-1.370000000000001,23.090833333333332,4.812130430002945,4.409166666666668,-0.13000000000000256,73.04291666666667,22.311983615589128,-27.672916666666673,0.3000000000000682,989.1708333333332,1.4745608532887433,-1.070833333333212
25.89,49.91,988.8,2024-11-10 18:00:00,0,normal,18,11,-1.6099999999999994,23.18291666666667,4.844927853518058,2.7070833333333297,4.539999999999999,72.26208333333334,22.795086613827163,-22.35208333333334,0.6999999999999318,989.1833333333333,1.4698910538034473,-0.38333333333332575
25.02,51.76,989.6,2024-11-10 19:00:00,0,normal,19,11,-0.870000000000001,23.28,4.857948216023221,1.7399999999999984,1.8500000000000014,71.38708333333334,23.17502393960893,-19.62708333333334,0.8000000000000682,989.2041666666668,1.4722001182963917,0.39583333333325754
24.3,53.65,990.2,2024-11-10 20:00:00,0,normal,20,11,-0.7199999999999989,23.380416666666665,4.852872281861119,0.9195833333333354,1.8900000000000006,70.43625,23.424207065137377,-16.786250000000003,0.6000000000000227,989.2333333333335,1.4851926142271488,0.9666666666665833
23.48,56.1,990.4,2024-11-10 21:00:00,0,normal,21,11,-0.8200000000000003,23.472916666666666,4.831809886094472,0.0070833333333339965,2.450000000000003,69.45125,23.51283910371922,-13.35125,0.1999999999999318,989.2666666666665,1.5026546557335638,1.1333333333334394
22.8,58.68,990.3,2024-11-10 22:00:00,0,normal,22,11,-0.6799999999999997,23.561666666666667,4.7975280470589015,-0.7616666666666667,2.5799999999999983,68.43583333333333,23.42609190377374,-9.755833333333335,-0.10000000000002274,989.3041666666667,1.517285667567509,0.9958333333332803
22.28,61.13,990.0,2024-11-10 23:00:00,0,normal,23,11,-0.5199999999999996,23.652500000000003,4.749534759824435,-1.3725000000000023,2.450000000000003,67.38250000000001,23.149473888284,-6.252500000000005,-0.2999999999999545,989.3375,1.5236719091918254,0.6625000000000227
21.41,65.56,989.7,2024-11-11 00:00:00,0,normal,0,11,-0.870000000000001,23.73,4.69453891795263,-2.3200000000000003,4.43,66.37208333333334,22.65188675876423,-0.8120833333333337,-0.2999999999999545,989.3625000000001,1.5245277244156616,0.33749999999997726
20.46,70.91,989.3,2024-11-11 01:00:00,0,normal,1,11,-0.9499999999999993,23.78791666666667,4.642838317766995,-3.3279166666666704,5.349999999999994,65.46249999999999,21.975235914052313,5.447500000000005,-0.40000000000009095,989.3749999999999,1.5226550038576185,-0.07499999999993179
19.68,75.63,989.1,2024-11-11 02:00:00,0,normal,2,11,-0.7800000000000011,23.834166666666665,4.593870128075141,-4.154166666666665,4.719999999999999,64.62125,21.13288007131751,11.008749999999992,-0.1999999999999318,989.3833333333333,1.520488098563729,-0.283333333333303
19.1,79.39,989.0,2024-11-11 03:00:00,0,normal,3,11,-0.5799999999999983,23.87875,4.539967738345209,-4.778749999999999,3.760000000000005,63.78875,20.071367517479516,15.60125,-0.10000000000002274,989.3791666666666,1.5214350109868728,-0.37916666666660603
18.53,83.38,989.1,2024-11-11 04:00:00,0,normal,4,11,-0.5700000000000003,23.920833333333334,4.482783410053088,-5.390833333333333,3.989999999999995,63.09625,19.027244040082678,20.283749999999998,0.10000000000002274,989.3666666666667,1.5224884283290885,-0.2666666666666515
17.95,87.73,989.5,2024-11-11 05:00:00,0,normal,5,11,-0.5800000000000018,23.955000000000002,4.431607815013065,-6.005000000000003,4.3500000000000085,62.585,18.136547535893676,25.145000000000003,0.39999999999997726,989.3499999999999,1.518580572911843,0.15000000000009095
17.59,90.89,990.1,2024-11-11 06:00:00,0,normal,6,11,-0.35999999999999943,23.97875,4.394195096200915,-6.388750000000002,3.1599999999999966,62.20541666666667,17.3998038417643,28.68458333333333,0.6000000000000227,989.3375000000001,1.5107765063296632,0.7624999999999318
19.8,82.19,990.7,2024-11-11 07:00:00,0,normal,7,11,2.210000000000001,24.01375,4.355658800566732,-4.213750000000001,-8.700000000000003,61.82375,16.823642477051262,20.36625,0.6000000000000227,989.3249999999999,1.497606786463156,1.3750000000001137
21.63,69.12,977.5,2024-11-11 08:00:00,1,multivariate_inconsistency,8,11,1.8299999999999983,24.03375,4.343021200981157,-2.4037500000000023,-13.069999999999993,61.36541666666667,16.449190010232865,7.754583333333336,-13.200000000000045,988.7458333333333,2.7901969957830066,-11.24583333333328
24.29,65.75,991.3,2024-11-11 09:00:00,0,normal,9,11,2.66,24.055833333333336,4.342916187827098,0.2341666666666633,-3.3700000000000045,61.249583333333334,16.406276497562867,4.500416666666666,13.799999999999955,988.7375000000001,2.7818999606777166,2.5624999999998863
27.64,52.43,991.1,2024-11-11 10:00:00,0,normal,10,11,3.3500000000000014,24.115416666666665,4.3833766805040035,3.524583333333336,-13.32,60.99291666666667,16.497623670557925,-8.562916666666673,-0.1999999999999318,988.7375000000001,2.7818999606777166,2.3624999999999545
29.75,44.56,990.4,2024-11-11 11:00:00,0,normal,11,11,2.1099999999999994,24.171666666666667,4.44892138043293,5.578333333333333,-7.869999999999997,60.12041666666667,16.799848984612552,-15.560416666666669,-0.7000000000000455,988.9875000000001,2.641197439222097,1.412499999999909
30.55,41.77,989.4,2024-11-11 12:00:00,0,normal,12,11,0.8000000000000007,24.187916666666666,4.472395505539386,6.362083333333334,-2.789999999999999,60.145,16.771335794975197,-18.375,-1.0,988.9875000000001,2.641197439222097,0.41249999999990905
30.88,40.08,988.6,2024-11-11 13:00:00,0,normal,13,11,0.3299999999999983,24.186666666666667,4.470438813853029,6.693333333333332,-1.6900000000000048,60.26791666666666,16.60531423034193,-20.18791666666666,-0.7999999999999545,988.9916666666668,2.64047371681393,-0.3916666666667652
30.71,39.49,988.0,2024-11-11 14:00:00,0,normal,14,11,-0.16999999999999815,24.18083333333333,4.461448309068551,6.529166666666672,-0.5899999999999963,60.39833333333333,16.420644129362856,-20.90833333333333,-0.6000000000000227,988.9916666666668,2.64047371681393,-0.9916666666667879
30.14,41.81,987.7,2024-11-11 15:00:00,0,normal,15,11,-0.5700000000000003,24.17708333333334,4.456177421304364,5.962916666666661,2.3200000000000003,60.532916666666665,16.24635811475126,-18.722916666666663,-0.2999999999999545,988.9874999999998,2.64251403680141,-1.2874999999997954
28.7,49.08,987.6,2024-11-11 16:00:00,0,normal,16,11,-1.4400000000000013,24.17,4.448521982196429,4.529999999999998,7.269999999999996,60.68208333333334,16.118261579356826,-11.60208333333334,-0.10000000000002274,988.9791666666666,2.6467336993495088,-1.379166666666606
26.91,50.8,987.9,2024-11-11 17:00:00,0,normal,17,11,-1.7899999999999991,24.145416666666666,4.430915087709383,2.7645833333333343,1.7199999999999989,60.90833333333333,15.931005226796664,-10.108333333333334,0.2999999999999545,988.9708333333333,2.6499350552441125,-1.0708333333333258
25.34,55.48,988.5,2024-11-11 18:00:00,0,normal,18,11,-1.5700000000000003,24.1225,4.422914885791316,1.2175000000000011,4.68,61.140416666666674,15.80387967754468,-5.660416666666677,0.6000000000000227,988.9583333333334,2.651483041384759,-0.45833333333337123
23.93,60.92,989.2,2024-11-11 19:00:00,0,normal,19,11,-1.4100000000000001,24.077083333333334,4.418892719032307,-0.14708333333333456,5.440000000000005,61.52208333333334,15.677594641139157,-0.60208333333334,0.7000000000000455,988.9416666666666,2.6485298081838207,0.25833333333343944
